source,target,type
nicrossellguate,traficogt,mention
ahimadreahi,ruda_gt,mention
ahimadreahi,traficogt,mention
ahimadreahi,mmendoza_gt,mention
luisjordany,lahoragt,mention
el_periodico,chepezamora,mention
qwerty4577,mariajose_esp,mention
qwerty4577,traficogt,mention
qwerty4577,satgt,mention
coperni00829097,sonny_figueroa,mention
coperni00829097,voxpopuliguate,mention
coperni00829097,marvindelcid,mention
anameri71677244,rugar_v,mention
kosovo1988,nashiraquezada,mention
kosovo1988,ximeenriquez,mention
kosovo1988,traficogt,mention
ncachureco,vozdeltuit,mention
victorgt65,barevalodeleon,mention
victorgt65,traficogt,mention
eescobarescobar,_cnegt,mention
eescobarescobar,traficogt,mention
nashiraquezada,ximeenriquez,mention
lajudaica,rugar_v,mention
mariacdeleon1,ximeenriquez,mention
mariacdeleon1,vozdeltuit,mention
mariacdeleon1,prensacomunitar,mention
lajudaica,karinherreravp,mention
bianch_castillo,t1eetc_noticias,mention
bianch_castillo,mpguatemala,mention
bianch_castillo,traficogt,mention
bianch_castillo,adiariogt,mention
bianch_castillo,aldodavila_gt,mention
erwinrobles2,marielosmonzon,mention
erwinrobles2,stanfordlaw,mention
erwinrobles2,ambmcfarland,mention
erwinrobles2,aizenstatd,mention
erwinrobles2,alex_balsells,mention
erwinrobles2,rodolforohrmos2,mention
erwinrobles2,foppaguate,mention
erwinrobles2,hoss06,mention
erwinrobles2,thelmaaldana,mention
erwinrobles2,jsandoval1982,mention
erwinrobles2,j_alexvaldez,mention
erwinrobles2,asfc_ca,mention
erwinrobles2,nimajpu,mention
hellboy17oc,sonny_figueroa,mention
memeescobar70,msemillagt,mention
memeescobar70,traficogt,mention
rodrixlop,marieloscm,mention
rodrixlop,traficogt,mention
sirpedrogt,elbencho_gt,mention
marieloscm,rodolfoneutze,mention
detejedam,elbencho_gt,mention
detejedam,traficogt,mention
detejedam,ligiaiveth26,mention
detejedam,agenciaocote,mention
msemillagt,tseguatemala,mention
jonngalaxy,purorojoybarca,mention
jonngalaxy,noficciongt,mention
jonngalaxy,traficogt,mention
elecctorr,mildred_gaitan,mention
elecctorr,soy_502,mention
roncontreras4,andream77rl,mention
roncontreras4,philgordon46,mention
roncontreras4,traficogt,mention
roncontreras4,barevalodeleon,mention
roncontreras4,colemanusaid,mention
gus_pacheco10,traficogt,mention
drewzecena,barevalodeleon,mention
carlosrmh82,_ojoconmipisto,mention
carlosrmh82,minfingt,mention
batallonjalapa,coromboncote,mention
pikaso_me,coromboncote,mention
chapinboj,traficogt,mention
castillogust,quorumgt,mention
castillogust,jeanellydvg,mention
franmandr,airborn21k,mention
franmandr,traficogt,mention
sirpedrogt,quorumgt,mention
sirpedrogt,pialaperiodista,mention
sirpedrogt,xavimonterroso,mention
juliormolina,monymmorales,mention
juliormolina,traficogt,mention
juliormolina,pncdeguatemala,mention
eedlb,quorumgt,mention
eedlb,pialaperiodista,mention
prensacomunitar,_rahina_,mention
rand41,traficogt,mention
rand41,soy_502,mention
bastoslezo24849,mildred_gaitan,mention
bastoslezo24849,sonny_figueroa,mention
bastoslezo24849,traficogt,mention
bastoslezo24849,barevalodeleon,mention
sandramoranr,mpguatemala,mention
andream77rl,philgordon46,mention
andream77rl,colemanusaid,mention
jmgrandpa,crislemus,mention
jmgrandpa,provialoficial,mention
jmgrandpa,traficogt,mention
jmgrandpa,infotraficogt,mention
guiselabarrios,gabrielwoltke,mention
guiselabarrios,traficogt,mention
guiselabarrios,quorumgt,mention
guiselabarrios,neidasolis_,mention
guiselabarrios,jeanellydvg,mention
cajascuesta,sperezattias,mention
cajascuesta,estuardosc,mention
cajascuesta,gofundme,mention
wamado04,sperezattias,mention
wamado04,estuardosc,mention
wamado04,gofundme,mention
anameri71677244,mmendoza_gt,mention
sergiogunmate,raulbarreragt,mention
sergiogunmate,traficogt,mention
sergiogunmate,contraloria_gt,mention
sergiogunmate,tseguatemala,mention
juanca_vela,jodyreporta,mention
juanca_vela,traficogt,mention
juanca_vela,karinherreravp,mention
juanca_vela,plazapublicagt,mention
ronysac,traficogt,mention
jorkflorido,traficogt,mention
johnnyhurtarte,smontenegrom,mention
fatmis44,barevalodeleon,mention
fatmis44,traficogt,mention
marvinecgarcia,traficogt,mention
juancarlosguzm3,traficogt,mention
hctorlp09816449,prensacomunitar,mention
hctorlp09816449,traficogt,mention
hctorlp09816449,_rahina_,mention
fitotato,agenciaocote,mention
fitotato,traficogt,mention
fitotato,davidck7,mention
fitotato,_chrisguti,mention
fitotato,mpguatemala,mention
osbelibravo,agenciaocote,mention
osbelibravo,traficogt,mention
osbelibravo,davidck7,mention
osbelibravo,_chrisguti,mention
osbelibravo,mpguatemala,mention
csimon72,agenciaocote,mention
csimon72,traficogt,mention
csimon72,davidck7,mention
csimon72,_chrisguti,mention
agenciaocote,davidck7,mention
agenciaocote,_chrisguti,mention
dark_mastergt,agenciaocote,mention
dark_mastergt,davidck7,mention
dark_mastergt,_chrisguti,mention
andream77rl,justiciayagt,mention
clairevett1,vadenuezotravez,mention
clairevett1,mpguatemala,mention
erosan3edsa,vadenuezotravez,mention
mvtrooper,factor4_gt,mention
mvtrooper,cambridge_uni,mention
delosgonzalez1,amilcarmontejo,mention
delosgonzalez1,traficogt,mention
riveradanziger,consejomontejo,mention
malvarado6,prensacomunitar,mention
kroldegarcia,agenciaocote,mention
kroldegarcia,davidck7,mention
kkillokko,hshetemul,mention
pfacticos,raulbarreragt,mention
yani_wen,traficogt,mention
yani_wen,samuel_pz,mention
efrenesandoval1,traficogt,mention
wamado04,sankevins,mention
motin_gt,traficogt,mention
reimerghost,purorojoybarca,mention
reimerghost,aefm_usac,mention
reimerghost,traficogt,mention
memito9075,traficogt,mention
obi_wong,traficogt,mention
porqtendenciagt,camcomerciogt,mention
berserker1696,traficogt,mention
v1rtuz,traficogt,mention
juliormolina,afroman1327,mention
erosan3edsa,lahoragt,mention
erosan3edsa,soy_502,mention
erosan3edsa,lanegrisgt,mention
erosan3edsa,bermejogt,mention
erosan3edsa,ciciggt,mention
erosan3edsa,msemillagt,mention
erosan3edsa,bancadasemilla,mention
erosan3edsa,barevalodeleon,mention
erosan3edsa,karinherreravp,mention
erosan3edsa,samuel_pz,mention
erosan3edsa,ligiaiveth26,mention
erosan3edsa,mariochen76,mention
erosan3edsa,rocasgt,mention
erosan3edsa,semillametro_,mention
erosan3edsa,semillasactz,mention
erosan3edsa,semillametro,mention
carlos59479502,lanegrisgt,mention
thz0101,oscar41995,mention
thz0101,mmendoza_gt,mention
thz0101,traficogt,mention
s35938704,rafa_mal0072,mention
s35938704,cacifguatemala,mention
cedr2506,factor4_gt,mention
cedr2506,unam_mx,mention
josueporta,traficogt,mention
pozuelos59,traficogt,mention
caroll_16,traficogt,mention
lajudaica,polaris_2111,mention
theboredguy_96,traficogt,mention
vm7natalia,sperezattias,mention
osiris20201,traficogt,mention
marycar50428032,traficogt,mention
jemanuelth,traficogt,mention
kroldegarcia,plazapublicagt,mention
kroldegarcia,_kimberly_lopez,mention
kroldegarcia,icinthyaa,mention
citizen_tobino,plazapublicagt,mention
citizen_tobino,elsacoronadogt,mention
citizen_tobino,jodyreporta,mention
citizen_tobino,ferdymontepeque,mention
wamado04,ninomatute,mention
wamado04,_rojilla,mention
johnnyhurtarte,soy_502,mention
agriperen,kkillokko,mention
agriperen,msemillagt,mention
agriperen,traficogt,mention
agriperen,barevalodeleon,mention
agriperen,karinherreravp,mention
agriperen,semillametro_,mention
agriperen,bancadasemilla,mention
eliezerpinist,barevalodeleon,mention
eliezerpinist,hernandezmack,mention
ahimadreahi,barevalodeleon,mention
ahimadreahi,cnnee,mention
ahimadreahi,karinherreravp,mention
alexg7646,traficogt,mention
christo62617801,barevalodeleon,mention
christo62617801,cnnee,mention
christo62617801,karinherreravp,mention
inpale61,soy_502,mention
factor4_gt,mpguatemala,mention
delosgonzalez1,anongtreloaded,mention
delosgonzalez1,drgiammattei,mention
delosgonzalez1,marioquan,mention
trebor_gt,elmar_iguano,mention
trebor_gt,traficogt,mention
kkillokko,msemillagt,mention
kkillokko,barevalodeleon,mention
kkillokko,karinherreravp,mention
kkillokko,semillametro_,mention
kkillokko,bancadasemilla,mention
atolypanito,landivarianos,mention
erosan3edsa,noficciongt,mention
arthurshp_wf,miguelitogtsoy,mention
arthurshp_wf,cacifguatemala,mention
arthurshp_wf,camagroguate,mention
arthurshp_wf,gobiernoguate,mention
lafemme574,diegoespana_,mention
lafemme574,traficogt,mention
safeandsound94,traficogt,mention
epguate,_kimberly_lopez,mention
epguate,traficogt,mention
andream77rl,_rojilla,mention
whaasstsecty,mpguatemala,mention
whaasstsecty,barevalodeleon,mention
whaasstsecty,vozdeamerica,mention
atolypanito,elmar_iguano,mention
pfacticos,landivarianos,mention
ariefialko,cacifguatemala,mention
ariefialko,camagroguate,mention
ariefialko,gobiernoguate,mention
patolopez420,justiciayagt,mention
patolopez420,traficogt,mention
jaehsaurio,traficogt,mention
marloa4,alessandromecc3,mention
felipes96782816,alessandromecc3,mention
eliezerpinist,drgiammattei,mention
ericfer1603,traficogt,mention
ericfer1603,drgiammattei,mention
ltaracena44,manfredoguate,mention
ltaracena44,traficogt,mention
lopez_barrios16,traficogt,mention
macol12345,plazapublicagt,mention
macol12345,traficogt,mention
macol12345,_kimberly_lopez,mention
peter_rg88,lopez_barrios16,mention
peter_rg88,cacifguatemala,mention
peter_rg88,camagroguate,mention
peter_rg88,gobiernoguate,mention
yani_wen,cacifguatemala,mention
yani_wen,camagroguate,mention
yani_wen,gobiernoguate,mention
jpmath_78,traficogt,mention
jpmath_78,cacifguatemala,mention
jpmath_78,camagroguate,mention
jpmath_78,gobiernoguate,mention
jpmath_78,drgiammattei,mention
jpmath_78,mpguatemala,mention
hellboy17oc,saracurruchich,mention
hellboy17oc,drgiammattei,mention
aurabenitez,elbencho_gt,mention
aurabenitez,pncdeguatemala,mention
deleon_sj,lanegrisgt,mention
deleon_sj,congresoguate,mention
deleon_sj,pncdeguatemala,mention
cristinape76241,plazapublicagt,mention
cristinape76241,traficogt,mention
cristinape76241,jodyreporta,mention
jjoaquinvv,oco_motora,mention
aurabenitez,anongtreloaded,mention
aurabenitez,drgiammattei,mention
lopez_barrios16,cacifguatemala,mention
lopez_barrios16,camagroguate,mention
lopez_barrios16,gobiernoguate,mention
ivanhergarcia,traficogt,mention
ivanhergarcia,cacifguatemala,mention
ivanhergarcia,camagroguate,mention
ivanhergarcia,gobiernoguate,mention
ivanhergarcia,48cantonestoto,mention
darofacha,sonny_figueroa,mention
darofacha,traficogt,mention
hke719,mando6107747648,mention
hke719,sonny_figueroa,mention
hke719,traficogt,mention
gato831,sonny_figueroa,mention
gato831,traficogt,mention
mando6107747648,sonny_figueroa,mention
marcovfonseca,lahoragt,mention
fvalenzuela87,traficogt,mention
fvalenzuela87,cacifguatemala,mention
fvalenzuela87,camagroguate,mention
fvalenzuela87,gobiernoguate,mention
rocaguate2022,estuardosc,mention
miguelitogtsoy,traficogt,mention
miguelitogtsoy,cacifguatemala,mention
miguelitogtsoy,camagroguate,mention
miguelitogtsoy,gobiernoguate,mention
rocaguate2022,jeanellydvg,mention
melvynjosue,traficogt,mention
padutout_,traficogt,mention
padutout_,cacifguatemala,mention
padutout_,camagroguate,mention
padutout_,gobiernoguate,mention
traficogt,camagroguate,mention
traficogt,gobiernoguate,mention
patolopez420,byron96324753,mention
byron96324753,patolopez420,mention
theliva75,marioquan,mention
theliva75,traficogt,mention
rogerioescoba10,manfredoguate,mention
jmsoes,manfredoguate,mention
jmsoes,traficogt,mention
jmsoes,lahoragt,mention
jmsoes,mpguatemala,mention
siana5021503,lahoragt,mention
siana5021503,traficogt,mention
traficogt,mmendoza_gt,mention
unchapincomun,amilcarmontejo,mention
unchapincomun,muniguate,mention
unchapincomun,traficogt,mention
manuelgamar34,rafa_mal0072,mention
manuelgamar34,traficogt,mention
johnnyhurtarte,marvindelcid,mention
johnnyhurtarte,sonny_figueroa,mention
johnnyhurtarte,congresoguate,mention
johnnyhurtarte,shirleyriveragt,mention
johnnyhurtarte,voxpopuliguate,mention
gersonbarrera,prensacomunitar,mention
gersonbarrera,aleph_____,mention
aleph_____,gersonbarrera,mention
aleph_____,traficogt,mention
sebasti94347042,traficogt,mention
eddy_ecocharly,infogt_noticias,mention
eddy_ecocharly,traficogt,mention
angeln8,covial_civ,mention
molioscar_,cermenoitalo,mention
molioscar_,edgar_ortizgt,mention
molioscar_,traficogt,mention
carrerarene1,doctoracc,mention
carrerarene1,traficogt,mention
carrerarene1,mpguatemala,mention
carrerarene1,feci_mp,mention
carrerarene1,ojguatemala,mention
carrerarene1,tseguatemala,mention
carrerarene1,frattigiovanni,mention
reporteroukny,sergionovellie,mention
reporteroukny,victorxoriginal,mention
reporteroukny,susanamorazan,mention
reporteroukny,missguatelatina,mention
reporteroukny,mvlanuevaeramb,mention
reporteroukny,gash276,mention
reporteroukny,kitapenasbb,mention
reporteroukny,edurodriguezg,mention
reporteroukny,vidalejo3,mention
reporteroukny,traficogt,mention
guillepefe2012,emetragt,mention
lemuskeidy,traficogt,mention
henryquevedo316,pmt_villanueva,mention
chilaberta,barevalodeleon,mention
maghenta9,jojosamgt,mention
maghenta9,fdezgmo,mention
maghenta9,traficogt,mention
donarturo45,traficogt,mention
morisduarte55,gersonbarrera,mention
morisduarte55,infogt_noticias,mention
morisduarte55,traficogt,mention
sergiol16320201,infogt_noticias,mention
sergiol16320201,amilcarmontejo,mention
viajemosxguate,infogt_noticias,mention
viajemosxguate,traficogt,mention
jorgeve19521845,carlos_ruano_,mention
jorgeve19521845,ojguatemala,mention
abiluisfer,infogt_noticias,mention
abiluisfer,traficogt,mention
gersonbarrera,infogt_noticias,mention
walfredeleon,liberalucha,mention
erikrmoran,traficogt,mention
anongtreloaded,mpguatemala,mention
abadilloroberto,josmchacn2,mention
abadilloroberto,traficogt,mention
edwinma61769471,noficciongt,mention
edwinma61769471,asierandres,mention
edwinma61769471,prensacomunitar,mention
imagengt2,traficogt,mention
thevigilantegt,traficogt,mention
pushka08,traficogt,mention
guicho53,traficogt,mention
incorruptibl_gt,traficogt,mention
german2209,traficogt,mention
german2209,luisvonahn,mention
loremrda,traficogt,mention
htonioj,traficogt,mention
alexcifuen1990,traficogt,mention
oscar46083885,traficogt,mention
elmora_siu,traficogt,mention
patadechuchosoy,traficogt,mention
patadechuchosoy,barevalodeleon,mention
edinalbertoa,traficogt,mention
hedis28,michideflores,mention
hedis28,traficogt,mention
hedis28,luisvonahn,mention
hidden_badass,traficogt,mention
michideflores,luisvonahn,mention
unfulanotal_,traficogt,mention
jorgeve19521845,guss_marro,mention
guatecosmos,traficogt,mention
guatecosmos,ojguatemala,mention
ccanleu,mmendoza_gt,mention
ccanleu,mpguatemala,mention
ccanleu,cc_guatemala,mention
ccanleu,ojguatemala,mention
yvassaux,emetra,mention
yvassaux,traficogt,mention
jorgeve19521845,anongtreloaded,mention
jorgeve19521845,72_cpineda,mention
jorgeve19521845,marielp82893334,mention
auramarinabola4,mariotaracena,mention
mylemlem,prensacomunitar,mention
aurabenitez,ligiaiveth26,mention
aurabenitez,mineducgt,mention
aurabenitez,bancadasemilla,mention
cafnfnavarro,anongtreloaded,mention
cafnfnavarro,traficogt,mention
cafnfnavarro,72_cpineda,mention
arelisagastume,santiagotelesur,mention
jodyreporta,occrp,mention
blaguila,mynorespinoza,mention
blaguila,munimixco,mention
citizen_tobino,ramiromz,mention
citizen_tobino,cangguatemala,mention
clauflor7,barevalodeleon,mention
mamezquitam,mike051270,mention
mamezquitam,traficogt,mention
mamezquitam,barevalodeleon,mention
aurabenitez,domingo94096837,mention
glowgt502,yani_wen,mention
alegon_com,traficogt,mention
qbixmucane,emisorasunidas,mention
qbixmucane,traficogt,mention
lilian30521,traficogt,mention
lilian30521,statedept,mention
giovanottigt,msemillagt,mention
giovanottigt,haroldosanchez,mention
giovanottigt,font,mention
giovanottigt,barevalodeleon,mention
giovanottigt,karinherreravp,mention
giovanottigt,drewzecena,mention
giovanottigt,guerrerogarnica,mention
giovanottigt,thelmaaldana,mention
giovanottigt,mmendoza_gt,mention
giovanottigt,chatagira,mention
politiqueros502,traficogt,mention
traficogt,darwinhk,mention
chofito63569841,jennteinforma,mention
siangiovanni,jennteinforma,mention
siangiovanni,traficogt,mention
alberthmenendez,msemillagt,mention
alberthmenendez,haroldosanchez,mention
alberthmenendez,font,mention
alberthmenendez,barevalodeleon,mention
alberthmenendez,karinherreravp,mention
alberthmenendez,drewzecena,mention
alberthmenendez,guerrerogarnica,mention
alberthmenendez,thelmaaldana,mention
alberthmenendez,mmendoza_gt,mention
alberthmenendez,hshetemul,mention
alberthmenendez,chatagira,mention
arthurshp_wf,purorojoybarca,mention
angelal32496926,traficogt,mention
chivi2901,traficogt,mention
rodrigoerm,vichoguate,mention
rodrigoerm,covial_civ,mention
rodrigoerm,emisorasunidas,mention
rodrigoerm,guatevision_tv,mention
rodrigoerm,canalantigua,mention
lopezmadrrox,josevilledagt,mention
lopezmadrrox,amilcarmontejo,mention
lopezmadrrox,provialoficial,mention
lopezmadrrox,dtransitopnc,mention
lopezmadrrox,prensa_libre,mention
lopezmadrrox,wazegt,mention
tecabre25,josevilledagt,mention
tecabre25,traficogt,mention
tecabre25,amilcarmontejo,mention
tecabre25,provialoficial,mention
tecabre25,dtransitopnc,mention
tecabre25,prensa_libre,mention
tecabre25,wazegt,mention
josevilledagt,amilcarmontejo,mention
josevilledagt,provialoficial,mention
josevilledagt,dtransitopnc,mention
josevilledagt,prensa_libre,mention
josevilledagt,traficogt,mention
josevilledagt,wazegt,mention
cocolocoantillo,carlosernesto_c,mention
jrruizh,factor4_gt,mention
jrruizh,traficogt,mention
el_pollo_7,rigo_caniz,mention
el_pollo_7,traficogt,mention
rigo_caniz,el_pollo_7,mention
rigo_caniz,traficogt,mention
ewinn_hernandez,el_pollo_7,mention
ewinn_hernandez,traficogt,mention
sergioosoy,traficogt,mention
el_pollo_7,factor4_gt,mention
factor4_gt,transito_mixco,mention
rugar_v,prensacomunitar,mention
moyimozo,ottochacon5,mention
moyimozo,papxigua,mention
se_cardona3,ottochacon5,mention
se_cardona3,papxigua,mention
se_cardona3,traficogt,mention
ottochacon5,papxigua,mention
sergio_ojala,marioomeany,mention
sergio_ojala,papxigua,mention
sergio_ojala,traficogt,mention
91072dff5a5a4f1,papxigua,mention
marioomeany,papxigua,mention
marioomeany,traficogt,mention
